place_id,year,month,northdeg,city_id,lat,lon,panoid
8571,2019,9,37,Lisbon,38.77161017202489,-9.180979620666871,SUv1XbKZ4yOuOHRrL-FIaA
581,2014,8,88,Lisbon,38.70826669826484,-9.168019726917828,SFZTsiHXufgpz4WJSQ41HQ
1794,2009,11,172,Lisbon,38.71882876587778,-9.22404029922008,tXbRfntVcuczClTXnyZ7SQ
5567,2009,4,199,Lisbon,38.74719595675887,-9.131041114514538,6PbEpZXehbx4aBB1nd2_LQ
5514,2018,7,303,Lisbon,38.74699860311281,-9.187035341668349,1c8bwHL0HmH4EYzPADbgMQ
7451,2020,11,324,Lisbon,38.76253350678693,-9.157527900429676,SlrFEyb07kEzKV2ZwV_WBg
4951,2014,6,176,Lisbon,38.74232579278566,-9.119681743144158,QBQ_mkh6W_6wn7gsFfBWjg
7816,2018,9,297,Lisbon,38.76549882675973,-9.174161106471594,kTW4CoGr-2Ho392arA2kHA
2463,2020,12,212,Lisbon,38.72475869183659,-9.191003604786866,TgluOaFl9h_iP0sthMNoFg
6055,2014,6,280,Lisbon,38.75130774160262,-9.150852168085054,uNO4m-cgmdbsMRuu3SNi4w
5514,2014,7,299,Lisbon,38.74699439560396,-9.186973686291728,-SHQ8hi4vlwlPm-U_l7tyQ
1831,2020,12,34,Lisbon,38.71907882186299,-9.184892792720044,_AD0TwI6NaLDbo0nUtcQBw
8849,2014,7,69,Lisbon,38.7731142647047,-9.151666840161042,1AxwosgVgB9dcP7QS5pksQ
8796,2019,10,325,Lisbon,38.77310415073892,-9.209796638568648,33IhuJmdx9apjr6jXadjHg
8627,2014,6,41,Lisbon,38.77135106742101,-9.121861192427406,kREuxWsZr0VN374btm8LFg
7606,2020,11,51,Lisbon,38.76324872849377,-9.130982872171922,UmrD5b7M9CDh3IZ_0xsAWQ
7999,2019,10,234,Lisbon,38.76628249833298,-9.120750976035982,IIAT-93NmGjLXLadl_U9wQ
1916,2020,11,133,Lisbon,38.71917106908636,-9.230036910501642,1oX0gNO26-vwJX-0EWHTaQ
1590,2014,8,2,Lisbon,38.71628666530035,-9.175134942388777,YTleG8COWQ8ZkBnvs5tg0w
5529,2014,7,272,Lisbon,38.74779321333874,-9.171131730640449,ATBsJELuLIkW_pugBMbcOg
5061,2020,11,27,Lisbon,38.74316364486257,-9.132013386918082,dR6QUvYASFaeK3AYvUT16Q
8042,2019,9,137,Lisbon,38.76732711079681,-9.197334127016015,YT8_FJfyqzBTYKOBip8c3w
5983,2018,5,228,Lisbon,38.75122420835135,-9.226966562919594,q50HKatMJ9ZesuZ8o-Vzdw
4180,2009,5,281,Lisbon,38.73634545572401,-9.123681409653416,1UHuG06H4NaboGFhzvQddQ
4717,2009,8,65,Lisbon,38.74132360020256,-9.222978982480504,FW19sMGANKWezuz_dZladw
5245,2019,10,335,Lisbon,38.74528190093945,-9.20600322883698,LUOwnf2zQ20znh3bA5hOcg
2312,2009,11,284,Lisbon,38.72317330723059,-9.21579340299262,IRlXpAj19ktj8xmoCm9p8A
1586,2009,7,79,Lisbon,38.71621071917453,-9.17981814836923,LiwLRfBIyOzifXogBekweQ
762,2018,9,128,Lisbon,38.71027344424553,-9.241005633649406,lGqTvSq9cGMqIIhEDOersw
4072,2019,10,231,Lisbon,38.73568398778345,-9.233229811818887,JF3VrcLw1Gcv2c6iH32ouQ
5051,2014,5,298,Lisbon,38.74313943109411,-9.141925752687635,bJjkYsrevlkLWDrCDEBp_g
2385,2019,10,237,Lisbon,38.72263131497436,-9.141420745928484,tyVm4NW22mUX1b4t-E_K8g
4654,2019,10,321,Lisbon,38.74009707166698,-9.158220730088455,EmaggUBeQWy3hLFkZbrfMQ
727,2018,8,31,Lisbon,38.70961035762623,-9.149115433096666,ihV3nWSSrBplk4Jdwy2DWw
274,2019,9,124,Lisbon,38.70635634240742,-9.221918228695433,o5WvQQNUCUWioqD_bmvahw
3537,2020,11,297,Lisbon,38.73112125555421,-9.133052360019027,z0Ej6MdlADWrZ7y7cAQjIg
8787,2019,11,38,Lisbon,38.77337867527458,-9.21393147178246,sO1yf9OQm95je904UqHM4w
3802,2009,5,64,Lisbon,38.73339714020206,-9.12378103330106,YX8koUuxQeta-n3xMBl1Gg
6003,2018,9,306,Lisbon,38.75127572544017,-9.205044711377608,I1JmIQtF5-Zz9eAT6yKjqw
8771,2014,11,126,Lisbon,38.77322218584129,-9.235048164661231,4iom1QCnT5oFTA9vRdrCPg
4325,2019,9,328,Lisbon,38.73929249503552,-9.23287737186788,1MFbf5kDhuTtxgb-Sti0uQ
2511,2018,8,276,Lisbon,38.72316865355887,-9.14302713111949,aohpIk4UbGQxxzpl1fJi3g
4601,2018,7,233,Lisbon,38.74012589474293,-9.20993251119734,wskMN1iBZsELU130QtV52w
1472,2015,2,339,Lisbon,38.71523419225555,-9.166109128207614,WsWeAgBPKDAV-t-5QTZUQA
6444,2019,9,321,Lisbon,38.75440379771978,-9.14650162620859,_wIEz1S2-tFU0gkh7nfXKA
6997,2018,9,111,Lisbon,38.75927854461461,-9.22911258670697,vLmbMVi0pdEGBC2h7zARlw
1347,2015,2,314,Lisbon,38.71417802682597,-9.163912976650847,nxUyXNKGrt1_sW-m8Mp-IA
849,2018,8,3,Lisbon,38.71054563076086,-9.154104063377773,9clDlhtp_8cV9m47Vb_ZGA
2918,2009,5,98,Lisbon,38.72624929884559,-9.117060729858173,6vZ6_L_9551D85O5pgBEgg
3262,2018,8,312,Lisbon,38.73017542852981,-9.15148490125472,AXvbH59U98_OvGvEvAzWqw
3263,2018,8,63,Lisbon,38.72906910146833,-9.156262637101753,t4t2V00nG3w5XYQNBTASHQ
4500,2018,4,266,Lisbon,38.73967542853023,-9.185916480533582,VK9egI-m0tbekSDraHmhQw
3000,2019,10,127,Lisbon,38.7272023919707,-9.162309175057509,ZsRqbPc0XANPjW1UYAwX5w
4206,2019,10,340,Lisbon,38.73736865587082,-9.228996331954246,P9tQkE7-uVlwAUUd63nn9A
5460,2018,8,265,Lisbon,38.74735618334341,-9.240943670273069,-Kp6eqcOX8uVH5-ZXBp99Q
5649,2009,7,208,Lisbon,38.74823534615582,-9.181056608054677,1QOkkkFNxHpTPAuikMARXw
2729,2018,7,238,Lisbon,38.72455222987741,-9.181234655862369,bpnJgc9V7zkL4rWmdpsx8Q
8088,2018,9,296,Lisbon,38.76722723866593,-9.14998718483412,GTExXOd0B7AwW13YPaHpYw
8074,2019,9,80,Lisbon,38.76719033155614,-9.167622310184711,LEKIXgvvGsdF5xib5BBFRw
3174,2009,5,45,Lisbon,38.72825656470168,-9.114870433571,GH4ahpemk6XecwRnnrWndw
7661,2020,12,312,Lisbon,38.76435188055119,-9.19897656615746,NPu_dD3iOpbX4CEG7Kf9WA
320,2015,2,125,Lisbon,38.70612213583704,-9.174922279463384,vTE2m-tPsHGNeJDFuswhGQ
5937,2020,11,82,Lisbon,38.75026217258109,-9.147888575780271,DImc6bUqM2-bRFYr5yE2sg
8226,2018,7,279,Lisbon,38.76826646030445,-9.147625145840044,QlVm2Thww8pCr9NGg6dkOQ
7271,2018,5,26,Lisbon,38.76147859650595,-9.210960972101883,6vpWNMpX8a8NWvP_9bcoxA
3104,2020,12,204,Lisbon,38.72856768097729,-9.187397617809872,r3M0KPIX4-bq7shlg4DaCQ
6872,2009,10,178,Lisbon,38.75805842054538,-9.23206527444754,-GhYC3RV3WBpoVZACS6rjA
3585,2014,7,133,Lisbon,38.73162900211936,-9.209523371391796,P3a5t3UZSvfbnLQIbbGyrA
3983,2020,11,219,Lisbon,38.73413868836281,-9.1988762814231,9YkFIGG_j8d8_I9ETJisdA
6795,2018,5,326,Lisbon,38.75725582433289,-9.173116755037864,FUbFTU1ZOWO5QHKn2pk2qw
1598,2009,8,341,Lisbon,38.71622080257406,-9.167152857216898,1KOkgXx_5gopcIQV_VfFag
720,2014,8,240,Lisbon,38.70896262855971,-9.155748042816413,OVJ2X0xmq3t4znq4a6SynQ
3535,2020,11,67,Lisbon,38.73126637493358,-9.135035407790411,PjHHhc3YlbmdM14HPgEfGg
6385,2014,7,0,Lisbon,38.75430198563045,-9.20692611982183,RQEhxZoPo-QME8kc_KJ8IQ
7804,2014,7,79,Lisbon,38.76521719513435,-9.183882989535176,DcspBfY9qbFBoXV6JIzR2w
3298,2014,6,251,Lisbon,38.72823381371732,-9.12079253262134,FyF-jMrUckOWHtYAzgrWLQ
2737,2014,8,57,Lisbon,38.72510292320042,-9.172731047408696,5H4iXf4BsK87CVybGjKyQQ
596,2015,2,246,Lisbon,38.70821032006989,-9.152860595068256,pGSd4JXvlq8pMlY5zCpOBA
3882,2009,8,159,Lisbon,38.73438487180968,-9.169731768919709,b8RoXG1qNRpdjRFNRsPeLQ
4515,2019,9,251,Lisbon,38.73915876095231,-9.171941371853224,R3y6wG5wepZJMo_ORXPhbw
6403,2009,6,229,Lisbon,38.75374415207339,-9.189486463466476,y2eArneuZrO2NxLAojsQkQ
3673,2009,7,112,Lisbon,38.73221940235967,-9.12798404031822,CSfOH1ctDwUHinQJzYbKrA
54,2018,4,131,Lisbon,38.70448763902115,-9.186466573678144,Taxoft-oXNQkHHGXON3xvA
4446,2014,6,109,Lisbon,38.73819113349978,-9.11906524409243,fZftY3WNWPLAedUBigvu6w
2375,2014,7,90,Lisbon,38.72224399769668,-9.151910864618184,YHC8-xYk48ujuHVPcr4yUA
5443,2020,11,351,Lisbon,38.74616977263959,-9.132037399998604,STcGo0uYKhYYm0yjyq3toA
7092,2009,5,215,Lisbon,38.75925668664296,-9.136985186184411,giIipZcsmnD6-ktsuOWwPg
6356,2018,5,35,Lisbon,38.75467071825568,-9.234168180709982,M6hqlB3TOWgQ1fEFVeKjmg
8589,2014,7,158,Lisbon,38.77200738550418,-9.159137826947545,FeIA0kNZH_lxuQBUDaB29Q
5296,2014,6,202,Lisbon,38.74520196824533,-9.152071677946807,IZNfF1G0eGGJF4ygms0a4g
13,2019,9,305,Lisbon,38.7042238079425,-9.228041248470229,jo9EkxN1Z9WHQPdr9l1WCQ
6929,2014,7,230,Lisbon,38.75811978380362,-9.1712407572666,p5QtMvcJgZDvfNwfR3k9Wg
4040,2018,8,132,Lisbon,38.73520298787642,-9.133964612414864,7GumMwyCTH2ydEMz9R3NYQ
648,2018,6,312,Lisbon,38.70919434548406,-9.22782730866361,2nC1-dNr2IaLt-x2fqo0pw
4946,2014,5,301,Lisbon,38.74225256768721,-9.123970061289896,rU-31tR_zv4ykCu_pcLrWg
4614,2019,10,33,Lisbon,38.73989891278307,-9.193828803276675,TsrhXUeUILphWtkza-uhpw
6818,2020,11,125,Lisbon,38.75744948631045,-9.156081176210249,lFp1jOYR1qwjwOkVuPntyA
1710,2020,11,291,Lisbon,38.71800495779505,-9.180753772453611,lDhSkA59EaenxEPo_KqCoA
6177,2014,6,264,Lisbon,38.75228563151077,-9.158003421218496,-kmLK7Lwv-U5m_GrbWmiwA
9011,2019,10,7,Lisbon,38.77421113011345,-9.11998872733217,F7fDRg7GKYP9XXApouxNNA
454,2018,8,213,Lisbon,38.70700971075844,-9.1675502208328,_-hd3OahJzDfODuFBAGt8g
1633,2014,5,53,Lisbon,38.71617885456318,-9.13243740693968,RokkiMFkMmVvnH8e_11QVA
70,2020,11,22,Lisbon,38.70366020029896,-9.171159124478654,bkSpj9LTD4M3yq5--3m_nA
3336,2009,7,263,Lisbon,38.73017721444928,-9.203854387288995,OaH1yFs0V8jaZ11zqx84JA
4553,2009,5,298,Lisbon,38.73931683262607,-9.136909204726,Slcy91pN4myViYA4jEbMpg
1771,2018,8,268,Lisbon,38.71714131621486,-9.121060456120649,jgfJARH1P3FIDm9IFGmx3A
8341,2018,4,356,Lisbon,38.76942633885332,-9.14989452267582,Vtz3m-xux0RVCmQ8R-Ub1g
8856,2014,7,341,Lisbon,38.77310925509796,-9.145820432152911,8tn9NuB3vttoDiP6XEkYsw
5714,2015,2,289,Lisbon,38.74769608222545,-9.241558110598854,sj1LndAfJA4dWXyfZklV4g
3808,2014,6,305,Lisbon,38.73315944085168,-9.11717121637103,97JmRExMYHnFkOpCMg3FfA
7085,2020,11,222,Lisbon,38.75954704445422,-9.144269051706996,pnSps9wxHmkX52ar4M2GXw
810,2014,8,154,Lisbon,38.71057848673167,-9.192432784001786,quhHe-DxvVDeRzZuHAg2Nw
647,2014,8,54,Lisbon,38.70893585121298,-9.228972839837366,9os6AH-wgFeE4g_PWkwKKQ
4903,2018,4,1,Lisbon,38.7425035325839,-9.166283452978483,nB8TVCF9ZB3WWFk7jG_uow
8144,2019,11,326,Lisbon,38.76851138998902,-9.225186375239565,0T2uPbs4Wmi5KwA9owGYzw
6391,2018,9,277,Lisbon,38.75448523317164,-9.20369838063164,W5ctlc-Hl6MhGTD_dVmhSA
2249,2020,11,280,Lisbon,38.72103677023288,-9.150765332149572,l971YRVrdy1S4sLass6BGQ
4970,2014,8,223,Lisbon,38.74269272317545,-9.222583624525235,Ifr03o5RczbBSzS9xsYwJw
1031,2009,5,277,Lisbon,38.71217683291357,-9.22550508642428,BEVskElUmhMf3fOpyuLhPg
2286,2018,7,303,Lisbon,38.72074739113889,-9.241660696629015,N6DGjxCPAnDPDCXIlUsYeg
6765,2014,7,10,Lisbon,38.7570272034292,-9.20992616773628,MLz7sfSDTj98rgH8I1M8dA
5156,2009,5,39,Lisbon,38.744267585579,-9.16496858597612,dz6DKiHwm2sA6KI2oZUjAQ
1971,2018,4,134,Lisbon,38.71929581741352,-9.175007915749356,ZQ-IA_A7YJb1GRbiXKfmFg
4939,2014,5,287,Lisbon,38.74214983069788,-9.130916866266714,pEbRRStykTAS6b_Ehv63xQ
4519,2009,8,157,Lisbon,38.73931092671744,-9.171019035309095,w3phhPiuOM4I9JG3wsuHCg
7950,2018,4,198,Lisbon,38.76690328524866,-9.16396047330071,vgndGTrXL0IREe85VUikbA
1889,2018,9,146,Lisbon,38.71822186307856,-9.129862260895544,_YhxPilTOXqUJQ-X8V0HUg
4284,2014,6,238,Lisbon,38.73719241144212,-9.15102701594464,GXv7JAu01YTPSvQw36qScg
4666,2014,6,55,Lisbon,38.74012773438699,-9.15080373111065,G_ibTkMmREX8I4YSNmQ6iA
6732,2018,9,345,Lisbon,38.75741534355569,-9.23887652758769,D_hOqDm_lhI4AYLcitdhRQ
1313,2019,9,328,Lisbon,38.71391096031515,-9.197970343953076,R9G7cbKzmtAr2pp5lC4cGA
3804,2015,2,60,Lisbon,38.73334127061967,-9.1172805203533,d4EucT6tLpTbBanlfXJiPw
7904,2014,7,138,Lisbon,38.76622087974371,-9.210020673611009,xOiZFHGRyaVliCcmRQs1jg
9037,2009,5,153,Lisbon,38.77527994393961,-9.220568043879224,Q3pxskrnyHL-gI_muvhpEw
3932,2009,5,176,Lisbon,38.73422720803221,-9.124226162221593,1nz8xkYBwNI0aNqE2G6eZg
1549,2019,9,303,Lisbon,38.71621246558774,-9.215909173818964,9CRg7Hc6PF2ntIOPMCUGlg
3641,2009,6,34,Lisbon,38.7322426370628,-9.154975442194871,WfAai4PGropDNU-7yRlTOQ
1465,2018,8,225,Lisbon,38.71531633085589,-9.17316160356391,skfwESwdkoBDk-DJK42exg
6022,2018,9,318,Lisbon,38.75080972909257,-9.187170769670695,DNt_8gjldiCwu59RIizgIw
8162,2020,12,211,Lisbon,38.76823834057762,-9.208026610641332,4B41xIgOwKCyAqyoHSEDLg
4918,2018,8,48,Lisbon,38.74211464893339,-9.147904951332254,Okc3H9sd3MLvkVKietqdQw
2250,2009,6,283,Lisbon,38.72116429296383,-9.150116698654047,vpf_A-i52V_v1Sn7V0QGww
2212,2019,9,203,Lisbon,38.7217503571208,-9.186214893316128,pwmyoJz6S1QLYRP2hZyY7g
7354,2015,1,5,Lisbon,38.76120716651415,-9.120941998861271,GLyodcRtGWdFaBzZUMKuwg
4519,2019,9,343,Lisbon,38.7392520928687,-9.171005948686568,L8LcDMGpkLwtc3UXN_H8lA
7463,2020,11,218,Lisbon,38.76221768812041,-9.145970598966572,JEgyfww_1GcY-jAzXKGcfA
5504,2009,7,108,Lisbon,38.74726034115566,-9.200400264843788,gOiQrKfsGGQ_HPAeTK92Jg
5677,2018,5,318,Lisbon,38.74752692545306,-9.153777044702633,aGAikIN05FzDSSYcuigXIw
4362,2009,7,73,Lisbon,38.73987154832543,-9.193927112135189,zMEj9Kv1u5kSeiiI_8DScw
6420,2014,6,293,Lisbon,38.75423704848733,-9.165877175712602,O2fNDnExghAiEwLQ7MR-Yg
9269,2018,9,325,Lisbon,38.7762546632932,-9.116902203993977,lHLz-cc3E16QGJJg24uSlw
7696,2020,11,358,Lisbon,38.76427484788262,-9.16499113145633,zAZ-FdOJjq9r5sC25Rn-ig
7373,2019,9,206,Lisbon,38.76226767568832,-9.233601235789305,wX5JEmryAqenYPwGCzvoCQ
